time/iterations,rollout/ep_len_mean,time/time_elapsed,rollout/ep_rew_mean,time/fps,time/total_timesteps,train/policy_gradient_loss,train/explained_variance,train/value_loss,train/n_updates,train/loss,train/learning_rate,train/entropy_loss,train/approx_kl,train/clip_fraction,train/clip_range,eval/mean_reward,eval/std_reward,eval/mean_ep_length
367,38.31,3541,31.41083643,212,751616,,,,,,,,,,,,,
368,37.98,3545,30.595375,212,753664,-0.012958736206928733,0.989079287275672,0.254379588435404,3670,0.022287175059318542,5e-05,-0.6186135507188737,0.008348926,0.206005859375,0.1,,,
369,37.98,3548,30.18706886,212,755712,-0.0114633617180516,0.9858228741213679,0.31708295808639375,3680,0.051534928381443024,5e-05,-0.5925609153695405,0.0072601656,0.1923828125,0.1,,,
370,38.1,3551,30.28859651,213,757760,-0.011239325808855938,0.9845708319917321,0.34605510279070584,3690,0.05595055967569351,5e-05,-0.5974291610531509,0.008846391,0.178857421875,0.1,,,
371,38.61,3555,30.41685904,213,759808,-0.012259691309009214,0.9856408182531595,0.3444330257596448,3700,0.08523784577846527,5e-05,-0.6093299588188529,0.007018571,0.18427734375,0.1,,,
,,,,,760000,-0.010824629358103266,0.98975929338485,0.2629986532498151,3710,0.036373015493154526,5e-05,-0.5947754245251418,0.007040021,0.185400390625,0.1,36.71895227469637,5.76920244575007,35.4
372,38.01,3558,30.975225140000003,214,761856,,,,,,,,,,,,,
373,38.55,3562,30.58924047,214,763904,-0.012028138972527812,0.9905256647616625,0.2594694681465626,3720,0.06325434148311615,5e-05,-0.6163897604681552,0.0080344435,0.19296875,0.1,,,
374,38.67,3565,30.682346230000004,214,765952,-0.011191455063817557,0.9888674383983016,0.2563802994089201,3730,0.04977024346590042,5e-05,-0.6118346096947789,0.007783467,0.1923828125,0.1,,,
375,36.93,3568,32.0592518,215,768000,-0.011050063503353158,0.9902740409597754,0.24756991504691542,3740,0.03299228847026825,5e-05,-0.5999808685854078,0.007123067,0.178662109375,0.1,,,
,,,,,770000,-0.012659590684052091,0.9917983748018742,0.22100460153305904,3750,0.03364167362451553,5e-05,-0.6122434680350125,0.008209771,0.21005859375,0.1,29.347812862518744,7.577342125877429,40.2
376,37.29,3572,32.77382662,215,770048,,,,,,,,,,,,,
377,37.5,3576,32.07015437,215,772096,-0.01188811672036536,0.9904230032116175,0.26225072133820504,3760,0.0452859103679657,5e-05,-0.5905929449014365,0.006299086,0.166259765625,0.1,,,
378,37.05,3579,30.604563479999996,216,774144,-0.01090422906272579,0.9908430241048336,0.25713654960272836,3770,0.04004780948162079,5e-05,-0.5850812306627631,0.0068795434,0.176416015625,0.1,,,
379,37.56,3582,31.64002747,216,776192,-0.013537244552571793,0.9856871124356985,0.27396664418047295,3780,0.018280182033777237,5e-05,-0.5877867716364562,0.009393994,0.18359375,0.1,,,
380,38.07,3586,32.60763337,217,778240,-0.012220226837234805,0.9921930585987866,0.23783436003141106,3790,0.050074659287929535,5e-05,-0.5945416651666164,0.007494373,0.193896484375,0.1,,,
,,,,,780000,-0.01096954327513231,0.9895000364631414,0.2967004434205592,3800,0.05052001774311066,5e-05,-0.6039977053180337,0.0068223905,0.168310546875,0.1,33.25003378880993,5.607018331502047,37.5
381,38.04,3589,30.515006329999995,217,780288,,,,,,,,,,,,,
382,37.44,3593,30.10001436,217,782336,-0.011120578524423764,0.9868310512974858,0.32952998981345444,3810,0.07569204270839691,5e-05,-0.582173662725836,0.0070445794,0.1779296875,0.1,,,
383,37.77,3596,30.730866789999997,218,784384,-0.010865608950552996,0.9885341105982661,0.29881141588557514,3820,0.04440595209598541,5e-05,-0.5914483513683081,0.008749053,0.188427734375,0.1,,,
384,37.98,3599,31.75143824,218,786432,-0.009702916207606905,0.98812067322433,0.25407608165405693,3830,0.0602131262421608,5e-05,-0.5755256918258965,0.0061633037,0.174951171875,0.1,,,
385,38.01,3603,31.753562459999994,218,788480,-0.01151319514392526,0.9878930449485779,0.28583825691603126,3840,0.04951096326112747,5e-05,-0.5949864042922854,0.006139345,0.173193359375,0.1,,,
,,,,,790000,-0.011051817203406245,0.9881287394091487,0.29819754930213094,3850,0.03300515562295914,5e-05,-0.5887571325525641,0.0075074513,0.1896484375,0.1,33.70291421441756,4.389723861273029,38.4
386,37.98,3607,30.853093920000003,219,790528,,,,,,,,,,,,,
387,37.23,3610,31.133121530000004,219,792576,-0.011396039300598204,0.9901517052203417,0.23684137350646778,3860,0.007138265296816826,5e-05,-0.5630133591592312,0.0075969994,0.179248046875,0.1,,,
388,37.41,3614,31.20866496,219,794624,-0.009865889116190374,0.9878579126670957,0.30765863752458245,3870,0.0982201099395752,5e-05,-0.5664145343936979,0.0061938623,0.171728515625,0.1,,,
389,38.1,3617,30.614030860000003,220,796672,-0.011085208249278366,0.9909395659342408,0.21332287448458373,3880,0.057225361466407776,5e-05,-0.5889898751862347,0.0066757575,0.18330078125,0.1,,,
390,37.68,3620,31.03153105,220,798720,-0.011231322829553391,0.9907665094360709,0.21714137881062925,3890,0.00654357485473156,5e-05,-0.5587628899142146,0.007866593,0.182861328125,0.1,,,
,,,,,800000,-0.010983760283852461,0.988075990229845,0.33643738768296316,3900,0.039814893156290054,5e-05,-0.5374618952162564,0.0070303413,0.15771484375,0.1,30.94929380650263,7.597073030964008,40.8
391,37.44,3624,31.0212237,220,800768,,,,,,,,,,,,,
392,37.92,3627,31.00410373,221,802816,-0.012299537092621904,0.9899225616827607,0.25116370851173997,3910,0.0566556416451931,5e-05,-0.5580966393463314,0.0075215586,0.179150390625,0.1,,,
393,38.46,3631,30.63270631,221,804864,-0.009541520286438754,0.9904260793700814,0.2251252441201359,3920,0.024058770388364792,5e-05,-0.578878135420382,0.0073626274,0.187548828125,0.1,,,
394,38.37,3634,30.59833278,222,806912,-0.011047041987330886,0.9894971661269665,0.27747210713569076,3930,0.0637928918004036,5e-05,-0.5669533416628838,0.0060080285,0.16640625,0.1,,,
395,38.37,3637,30.454505780000005,222,808960,-0.01083849464339437,0.9921878473833203,0.20789550790796058,3940,0.04061390087008476,5e-05,-0.554055389109999,0.0071090674,0.193603515625,0.1,,,
,,,,,810000,-0.010855972443096107,0.9889967814087868,0.2616506172576919,3950,0.06269455701112747,5e-05,-0.5761659956537187,0.0066947527,0.18603515625,0.1,33.31942815050378,4.344404444817164,38.7
396,37.56,3641,31.379553259999998,222,811008,,,,,,,,,,,,,
397,37.41,3644,31.462165310000003,223,813056,-0.011443612023140304,0.9901909455657005,0.2817558661103249,3960,0.043336719274520874,5e-05,-0.5627051539719105,0.0072790994,0.188037109375,0.1,,,
398,37.5,3648,31.913202969999997,223,815104,-0.011954118552239379,0.9881742522120476,0.3093490884872153,3970,0.029800821095705032,5e-05,-0.5526656991802156,0.0065487176,0.18125,0.1,,,
399,37.44,3651,33.089909559999995,223,817152,-0.01173149445821764,0.9884162079542875,0.3083413332002237,3980,0.02148025669157505,5e-05,-0.5600922535173595,0.008396135,0.1794921875,0.1,,,
400,37.86,3654,32.83789350000001,224,819200,-0.011020002615987323,0.9915341343730688,0.25131601230241357,3990,0.058089062571525574,5e-05,-0.5613660523667932,0.0074036266,0.1958984375,0.1,,,
,,,,,820000,-0.012497924064518884,0.9893210623413324,0.2683203054592013,4000,0.027425041422247887,5e-05,-0.579160375520587,0.008080699,0.1904296875,0.1,35.23845373215083,3.056352917816849,36.9
401,37.65,3658,31.807106949999998,224,821248,,,,,,,,,,,,,
402,37.8,3661,31.851995980000005,224,823296,-0.010264088921394432,0.9896100433543324,0.31686661881394684,4010,0.04814349487423897,5e-05,-0.5442612600512803,0.005843731,0.1609375,0.1,,,
403,38.61,3665,31.36470123,225,825344,-0.010582866679760628,0.9878530679270625,0.2895873391535133,4020,0.04787434637546539,5e-05,-0.5811862144619226,0.0072777206,0.187841796875,0.1,,,
404,38.04,3668,31.24890593,225,827392,-0.012935475715494249,0.9882099134847522,0.30867119941394777,4030,0.09079787135124207,5e-05,-0.5728329371660947,0.010203976,0.188134765625,0.1,,,
405,38.58,3672,30.931543849999997,225,829440,-0.01102190722740488,0.9902698574587703,0.26960824879352,4040,0.1044548749923706,5e-05,-0.5577307105995715,0.0068582296,0.185595703125,0.1,,,
,,,,,830000,-0.010404734162148089,0.9904936281964183,0.1880890461965464,4050,0.013386677950620651,5e-05,-0.5756955279968679,0.0120479865,0.219677734375,0.1,32.92527995524229,4.93028893540002,34.5
406,38.25,3675,31.246084619999998,226,831488,,,,,,,,,,,,,
407,37.77,3679,30.923112290000002,226,833536,-0.011428560910280794,0.9914357652887702,0.2279486116953194,4060,0.02082369476556778,5e-05,-0.5571916786953807,0.007681139,0.1849609375,0.1,,,
408,37.86,3682,30.71532303,226,835584,-0.01138966391372378,0.9905758518725634,0.2470510600367561,4070,0.0968513935804367,5e-05,-0.5755255716852844,0.0076077506,0.183203125,0.1,,,
409,37.8,3685,30.59254401,227,837632,-0.011349302959570196,0.9897595690563321,0.24116616854444145,4080,0.05215957388281822,5e-05,-0.5740452855825424,0.008084087,0.1958984375,0.1,,,
410,36.57,3689,31.0670659,227,839680,-0.01043561931583099,0.9899278311058879,0.278262380301021,4090,0.053433001041412354,5e-05,-0.5813792949542403,0.007590185,0.18662109375,0.1,,,
,,,,,840000,-0.008821489677939099,0.9897476388141513,0.2734644538257271,4100,0.05758758634328842,5e-05,-0.5311290985904634,0.007839393,0.171337890625,0.1,32.17248432398388,10.161474186159836,38.1
411,36.21,3692,31.523998419999998,227,841728,,,,,,,,,,,,,
412,37.14,3696,31.048794419999993,228,843776,-0.011435888086271006,0.9879616359248757,0.2775915952399373,4110,0.03149469196796417,5e-05,-0.5752883449196815,0.0072999615,0.180322265625,0.1,,,
413,36.99,3699,30.802608130000007,228,845824,-0.010820975826936774,0.9896355904638767,0.2895367536460981,4120,0.03267333656549454,5e-05,-0.5239286719821393,0.008276815,0.17822265625,0.1,,,
414,37.05,3702,31.622287939999996,228,847872,-0.010058810020564125,0.9894041484221816,0.28340200867969545,4130,0.09180578589439392,5e-05,-0.558416451793164,0.009559433,0.19140625,0.1,,,
415,37.2,3706,31.801964110000004,229,849920,-0.01264012317697052,0.9905184116214514,0.2607181819854304,4140,0.08726141601800919,5e-05,-0.553329955227673,0.0092886,0.201123046875,0.1,,,
,,,,,850000,-0.009960218282503774,0.9886365225538611,0.3312089934246615,4150,0.0697302594780922,5e-05,-0.5662293231114746,0.0071252743,0.161474609375,0.1,28.827995555704327,8.176538516773316,37.8
416,37.83,3710,32.05658062,229,851968,,,,,,,,,,,,,
417,37.26,3713,31.838126800000005,229,854016,-0.011751009519502986,0.9889292409643531,0.27767973507288846,4160,0.04226238280534744,5e-05,-0.569012591894716,0.008472356,0.19677734375,0.1,,,
418,37.02,3716,31.716465780000004,230,856064,-0.01005875692499103,0.990824157372117,0.23500802774215118,4170,0.03721901774406433,5e-05,-0.5430359150283038,0.007127292,0.183544921875,0.1,,,
419,37.77,3719,32.009821190000004,230,858112,-0.01009067268751096,0.9894370241090655,0.28173718608450143,4180,0.11707662791013718,5e-05,-0.5428978835232556,0.0073419595,0.189306640625,0.1,,,
,,,,,860000,-0.009768298016570042,0.9906564140692353,0.22161074810428544,4190,0.061430394649505615,5e-05,-0.5352874198928476,0.008473337,0.182763671875,0.1,32.55831965132307,7.33174253479474,35.1
420,38.43,3723,31.088803329999998,230,860160,,,,,,,,,,,,,
421,37.26,3726,30.40037176,231,862208,-0.009908720816019923,0.9888006616383791,0.29375809340272097,4200,0.043812528252601624,5e-05,-0.545333643630147,0.008333551,0.173046875,0.1,,,
422,37.14,3730,30.83203127,231,864256,-0.012661651788948802,0.989211025647819,0.22909330067923292,4210,0.047567229717969894,5e-05,-0.5376456785947085,0.009573409,0.198583984375,0.1,,,
423,37.17,3733,31.076408259999997,232,866304,-0.010647824412444606,0.9924055952578783,0.240642639354337,4220,0.013436317443847656,5e-05,-0.5503751952201128,0.008418523,0.195654296875,0.1,,,
424,38.34,3736,31.520941679999996,232,868352,-0.011705462147074287,0.9924744833260775,0.1992889885324985,4230,0.04052130877971649,5e-05,-0.5138035219162702,0.008062044,0.194677734375,0.1,,,
,,,,,870000,-0.010232685293158284,0.9864493813365698,0.35810693432576957,4240,0.06636738777160645,5e-05,-0.5372704978100955,0.007768907,0.1771484375,0.1,32.966546372272994,4.868595694556037,36.3
425,38.13,3740,31.72803351,232,870400,,,,,,,,,,,,,
426,38.22,3743,30.798667419999997,233,872448,-0.012098586998035898,0.9901041444391012,0.20636116581736133,4250,0.027190253138542175,5e-05,-0.5578322117216885,0.009080585,0.20302734375,0.1,,,
427,37.62,3747,31.339156340000002,233,874496,-0.012908407605573302,0.9908940838649869,0.2180587323498912,4260,0.04505540430545807,5e-05,-0.5908292059786617,0.009864505,0.213427734375,0.1,,,
428,36.42,3750,31.913803669999997,233,876544,-0.01033020191680407,0.9889430720359087,0.25322696451330556,4270,0.021007077768445015,5e-05,-0.5463699661195278,0.009287761,0.189697265625,0.1,,,
429,35.91,3753,31.665173160000005,234,878592,-0.010184641527303029,0.9903661580756307,0.22333419445203617,4280,0.05249573290348053,5e-05,-0.5532061019912362,0.0100502465,0.186376953125,0.1,,,
,,,,,880000,-0.0108082589606056,0.9878079146146774,0.300387255102396,4290,0.0777939036488533,5e-05,-0.544911069702357,0.007357911,0.199853515625,0.1,32.80594396483225,5.999931087557372,37.5
430,37.35,3757,31.250704020000004,234,880640,,,,,,,,,,,,,
431,37.29,3761,31.34016791,234,882688,-0.01188561546296114,0.9884292455390096,0.27221693750470877,4300,0.04688424989581108,5e-05,-0.5655284758657217,0.008368757,0.180859375,0.1,,,
432,37.5,3764,31.48802988,235,884736,-0.011015973113535438,0.9894232638180256,0.25310831897659225,4310,0.07921221107244492,5e-05,-0.5303728164173662,0.007914177,0.185498046875,0.1,,,
433,38.61,3767,31.805934280000006,235,886784,-0.010667877255764324,0.9895544685423374,0.23659512689337134,4320,0.06399984657764435,5e-05,-0.5472627934999764,0.009103607,0.2041015625,0.1,,,
434,38.31,3771,31.556251039999996,235,888832,-0.008404380647698417,0.985292493365705,0.2825306605082005,4330,0.02440551668405533,5e-05,-0.5559858830645681,0.010254549,0.2134765625,0.1,,,
,,,,,890000,-0.010234404215589165,0.9861806910485029,0.3563643934438005,4340,0.09065192192792892,5e-05,-0.5469743370078504,0.007394481,0.177587890625,0.1,33.874381247424935,4.749529590250664,38.4
435,37.26,3774,31.540405050000004,236,890880,,,,,,,,,,,,,
436,38.07,3778,30.891149170000002,236,892928,-0.010831449307443109,0.9887383002787828,0.26566500432090834,4350,0.05435226112604141,5e-05,-0.536822734773159,0.007939916,0.189306640625,0.1,,,
437,38.58,3781,31.075688109999998,236,894976,-0.008599370533192995,0.9863199116662145,0.3131404699292034,4360,0.0383533239364624,5e-05,-0.5746951115317642,0.008737309,0.187548828125,0.1,,,
438,38.43,3784,31.472212129999992,237,897024,-0.010040691061294637,0.9901010934263468,0.21445400725351646,4370,0.013953305780887604,5e-05,-0.5741844559088349,0.009773767,0.2119140625,0.1,,,
439,38.52,3788,30.897866000000008,237,899072,-0.010425255932204891,0.9882691595703363,0.2229527620249428,4380,0.03206421062350273,5e-05,-0.5664737081155181,0.008377273,0.188330078125,0.1,,,
,,,,,900000,-0.011898783262586221,0.9881558455526829,0.34085462272632866,4390,0.07876107841730118,5e-05,-0.5485019723884761,0.00823156,0.17880859375,0.1,33.0231798913734,4.630357602559667,40.5
440,38.22,3792,30.76492699,237,901120,,,,,,,,,,,,,
441,37.89,3795,30.345905030000004,237,903168,-0.011978273405111395,0.9897006182000041,0.26138711330713704,4400,0.04911693185567856,5e-05,-0.5549842528998852,0.009186009,0.200927734375,0.1,,,
442,38.25,3798,30.699770529999995,238,905216,-0.010383433329116088,0.9846308073028922,0.33184210744220766,4410,0.06423529982566833,5e-05,-0.5665037075988948,0.008104507,0.198046875,0.1,,,
443,38.4,3802,31.020735820000006,238,907264,-0.01131752676301403,0.9908287758007646,0.21804449441842735,4420,0.026050610467791557,5e-05,-0.5537704031914472,0.00946473,0.2142578125,0.1,,,
444,37.92,3805,31.396964460000003,238,909312,-0.009431700885033933,0.9884623400866985,0.29074325289111586,4430,0.18727529048919678,5e-05,-0.5662278268486262,0.009319872,0.18466796875,0.1,,,
,,,,,910000,-0.013368583082046826,0.9920653738081455,0.20325499628670513,4440,0.04042058438062668,5e-05,-0.5633834192529321,0.011463394,0.226806640625,0.1,31.58229909770686,4.712308556168412,39.0
445,37.5,3809,30.93971697,239,911360,,,,,,,,,,,,,
446,38.79,3812,29.68062799,239,913408,-0.012863555864896625,0.9880390865728259,0.3014498837525025,4450,0.04416573792695999,5e-05,-0.5696388400159776,0.008062149,0.19443359375,0.1,,,
447,38.7,3815,30.90875305,239,915456,-0.010495556016394403,0.9862869996577501,0.3409225282724947,4460,0.05640154704451561,5e-05,-0.5484152590855956,0.007503073,0.192822265625,0.1,,,
448,36.63,3819,32.10531598,240,917504,-0.009896801873401273,0.9870431944727898,0.34655467341654,4470,0.026611648499965668,5e-05,-0.5244062410667538,0.009285962,0.173583984375,0.1,,,
449,38.07,3822,32.00924136,240,919552,-0.009439405280863867,0.9906607884913683,0.2322358086705208,4480,0.05030260980129242,5e-05,-0.5312478934414685,0.009203135,0.19892578125,0.1,,,
,,,,,920000,-0.011598889893502929,0.9903404107317328,0.2639849203638732,4490,0.060058437287807465,5e-05,-0.5389851488173008,0.008999779,0.20380859375,0.1,32.714520800558674,4.7763795281183,39.3
450,37.38,3826,31.914687569999998,240,921600,,,,,,,,,,,,,
451,37.56,3829,31.74968867,241,923648,-0.011350286275410326,0.9903248650953174,0.2190767175401561,4500,0.01985398307442665,5e-05,-0.552664619218558,0.009981694,0.21767578125,0.1,,,
452,39.03,3833,30.96155225,241,925696,-0.012622276091133245,0.9909448679536581,0.2271555999876,4510,0.04016619175672531,5e-05,-0.5444404661655426,0.00874905,0.1982421875,0.1,,,
453,39.12,3836,30.43521434,241,927744,-0.009875325256143697,0.991078027524054,0.20987836584681646,4520,0.01713211089372635,5e-05,-0.5357500369660556,0.0078106625,0.194384765625,0.1,,,
454,38.64,3839,31.179200639999998,242,929792,-0.009916315251030029,0.9898818824440241,0.2636935337679461,4530,0.03722842037677765,5e-05,-0.5356510154902935,0.008825602,0.186474609375,0.1,,,
,,,,,930000,-0.011332340988883517,0.9907662412151694,0.22288424125872552,4540,0.04186023026704788,5e-05,-0.5377243353053928,0.010226721,0.193017578125,0.1,31.660006607481147,5.341569088591476,35.4
455,37.92,3843,32.089795529999996,242,931840,,,,,,,,,,,,,
456,37.29,3847,33.24219608000001,242,933888,-0.011007882771082222,0.9941674307920039,0.16587058431468904,4550,0.029932834208011627,5e-05,-0.5347644936293363,0.00838857,0.192333984375,0.1,,,
457,37.53,3850,31.615245169999998,243,935936,-0.010848541927407496,0.9929257906042039,0.2120309069287032,4560,0.05328086018562317,5e-05,-0.5290952058508992,0.009463005,0.19873046875,0.1,,,
458,38.19,3853,30.517495710000002,243,937984,-0.012596690794453025,0.9820170179009438,0.33055841757450255,4570,0.056767627596855164,5e-05,-0.5408038416877389,0.008601449,0.197412109375,0.1,,,
,,,,,940000,-0.0109544597871718,0.9880583640187979,0.3103601740906015,4580,0.06247754395008087,5e-05,-0.5595564459450543,0.008458156,0.180322265625,0.1,30.664402563385362,6.8548911601557245,41.4
459,37.05,3857,30.618894620000003,243,940032,,,,,,,,,,,,,
460,37.41,3860,31.440056940000005,244,942080,-0.01196361805050401,0.9856470478698611,0.3305493871681392,4590,0.05118826776742935,5e-05,-0.5376139826141297,0.008179903,0.168017578125,0.1,,,
461,38.01,3864,31.518325889999996,244,944128,-0.012242852619237965,0.986990187317133,0.23094081931049004,4600,0.017901048064231873,5e-05,-0.5740170641802251,0.009824831,0.198095703125,0.1,,,
462,38.79,3867,31.39283266,244,946176,-0.009442982960899826,0.9854026352986693,0.4018578566610813,4610,0.057799722999334335,5e-05,-0.5614001028239727,0.0075429613,0.18818359375,0.1,,,
463,38.43,3871,31.809828630000002,244,948224,-0.010425690369447693,0.990061804652214,0.2602669833227992,4620,0.06238458678126335,5e-05,-0.5710931216366589,0.008536685,0.2046875,0.1,,,
,,,,,950000,-0.010146406674175523,0.9866465004161,0.3460156395100057,4630,0.07223938405513763,5e-05,-0.5368288977071642,0.008218493,0.17392578125,0.1,32.60419627002024,4.784831288128676,40.8
464,37.38,3874,32.14320842,245,950272,,,,,,,,,,,,,
465,37.11,3878,32.60504962,245,952320,-0.010694343189243227,0.9888578848913312,0.31852470443118364,4640,0.05382009595632553,5e-05,-0.5490123592317104,0.008376776,0.177490234375,0.1,,,
466,37.29,3881,31.43185229,245,954368,-0.011415141942416085,0.9876302154734731,0.321356593281962,4650,0.060950033366680145,5e-05,-0.5554166142828763,0.009419571,0.21220703125,0.1,,,
467,37.95,3884,30.77183309,246,956416,-0.012821529761276906,0.9864296969026327,0.2725573825184256,4660,0.054994136095047,5e-05,-0.5672523262910545,0.0084599275,0.194384765625,0.1,,,
468,38.55,3888,31.799957919999997,246,958464,-0.012390947896346916,0.990687265060842,0.2263866528403014,4670,0.049013860523700714,5e-05,-0.5365139164961874,0.010253372,0.230029296875,0.1,,,
,,,,,960000,-0.01069190330526908,0.9851968176662922,0.34629510664381086,4680,0.030270755290985107,5e-05,-0.5557826241478324,0.0087333135,0.212841796875,0.1,33.61267225876927,5.371605009140643,35.7
469,37.86,3891,31.884654790000003,246,960512,,,,,,,,,,,,,
470,37.26,3895,31.742585469999998,247,962560,-0.010649369250313612,0.9879298731684685,0.22712888920214028,4690,0.035002000629901886,5e-05,-0.5459426317363978,0.00951332,0.2166015625,0.1,,,
471,38.16,3898,31.9363543,247,964608,-0.009917943651089445,0.9872100120410323,0.2775462399702519,4700,0.04194788262248039,5e-05,-0.5439737305045128,0.009379063,0.1927734375,0.1,,,
472,36.75,3901,32.3336588,247,966656,-0.012161589735478628,0.9890889776870608,0.2911140212789178,4710,0.0393986776471138,5e-05,-0.5200643597170711,0.009260591,0.18662109375,0.1,,,
473,36.45,3905,32.91453007,248,968704,-0.010090424583904679,0.990001960657537,0.25566348338034006,4720,0.07924249768257141,5e-05,-0.5122622949071228,0.008184192,0.19111328125,0.1,,,
,,,,,970000,-0.010590494963980745,0.9924017796292901,0.17319164862856268,4730,0.01946610026061535,5e-05,-0.5188140897080302,0.0074753836,0.1876953125,0.1,33.401265949912,4.467572977824391,39.0
474,37.44,3909,31.96836549,248,970752,,,,,,,,,,,,,
475,37.62,3912,31.52947915,248,972800,-0.010023438491043635,0.990621343255043,0.246555707231164,4740,0.06782860308885574,5e-05,-0.5438060970045626,0.008136157,0.185791015625,0.1,,,
476,38.1,3915,32.45411575000001,248,974848,-0.010203930590796518,0.991311676800251,0.21974006720120087,4750,0.016655221581459045,5e-05,-0.5318323100917042,0.0076569887,0.185888671875,0.1,,,
477,38.19,3919,31.989377370000007,249,976896,-0.009067671714728932,0.9900537170469761,0.2731361778918654,4760,0.04509638249874115,5e-05,-0.5303732020780444,0.00921637,0.1748046875,0.1,,,
478,37.86,3922,32.18768337,249,978944,-0.01139973880854086,0.9893920002505183,0.26295376507332546,4770,0.05084819346666336,5e-05,-0.5205919808708132,0.008023199,0.17568359375,0.1,,,
,,,,,980000,-0.01070484968222445,0.9897640906274319,0.25112481153337285,4780,0.011507011950016022,5e-05,-0.5002439135685564,0.010713575,0.183544921875,0.1,28.582432100494447,11.2659392525825,39.6
479,38.52,3926,32.528615009999996,249,980992,,,,,,,,,,,,,
480,38.67,3929,32.340339969999995,250,983040,-0.012117620295612141,0.9900093283504248,0.23946842051809653,4790,0.04941058158874512,5e-05,-0.529555912129581,0.008192833,0.1822265625,0.1,,,
481,37.71,3932,31.453033330000004,250,985088,-0.012045515338832047,0.9909312473610044,0.22421212951885536,4800,0.0249863862991333,5e-05,-0.5261625545099378,0.008897012,0.20146484375,0.1,,,
482,37.83,3936,31.67842449999999,250,987136,-0.010919636079051998,0.987374815158546,0.27251102703157815,4810,0.019395753741264343,5e-05,-0.5092848155647516,0.010731873,0.188134765625,0.1,,,
483,37.92,3939,32.2795065,251,989184,-0.011648185207741335,0.9911613389849663,0.24452476686565205,4820,0.05953627824783325,5e-05,-0.5418251822702587,0.009326672,0.2021484375,0.1,,,
,,,,,990000,-0.010364040549757193,0.9895107904449105,0.25699130082502963,4830,0.06288813799619675,5e-05,-0.5245891714468598,0.007818453,0.196630859375,0.1,32.64770445344285,6.745692959526991,37.2
484,36.93,3943,31.92561417,251,991232,,,,,,,,,,,,,
485,36.66,3946,31.486840179999998,251,993280,-0.010615553837851621,0.9887474505230784,0.2607601403724402,4840,0.06372237950563431,5e-05,-0.5126058827154338,0.008126639,0.176318359375,0.1,,,
486,37.77,3950,31.096933060000005,251,995328,-0.01113458071486093,0.989663421176374,0.22433685797732322,4850,0.05023832246661186,5e-05,-0.5026312904432416,0.008966273,0.183544921875,0.1,,,
487,37.41,3953,31.853765419999995,252,997376,-0.01122848365776008,0.9903371566906571,0.1987100546597503,4860,0.04430492967367172,5e-05,-0.5213479664176702,0.008098967,0.1908203125,0.1,,,
488,37.38,3956,32.29934418,252,999424,-0.009003266996296588,0.9933414864353836,0.17858119641896336,4870,0.018068408593535423,5e-05,-0.5085671404376626,0.00825779,0.19384765625,0.1,,,
,,,,,1000000,-0.011990731617697748,0.990776302292943,0.21742717882152646,4880,0.037930913269519806,5e-05,-0.5136729698628187,0.009866174,0.204638671875,0.1,32.99307120882473,6.218291932124795,36.6
489,37.8,3960,32.32705369,252,1001472,,,,,,,,,,,,,
